SUBJECT,TOPIC,Year,Question ID,c (in thousands),s (in thousands),hc (in thousands),lc (in thousands),Item Difficulty Index (=c*100/s),Item Discrimination Index (=(hc-lc)/27)
PHYSICS,SEMICONDUCTORS,2009,2009030,13,153,14,13,8.496732026,0.037037037
CHEMISTRY,ATOMIC STRUCTURE,2009,2009031,560,750,26,0,74.66666667,0.962962963
CHEMISTRY,ATOMIC STRUCTURE,2009,2009032,443,519,22,13,85.35645472,0.333333333
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2009,2009033,631,856,13,3,73.71495327,0.37037037
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2009,2009034,467,499,23,20,93.58717435,0.111111111
CHEMISTRY,IONIC EQUILIBRIUM,2009,2009035,471,534,13,2,88.20224719,0.407407407
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2009,2009036,577,645,20,20,89.45736434,0
CHEMISTRY,PROPERTIES,2009,2009037,20,115,20,17,17.39130435,0.111111111
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2009,2009038,68,460,15,6,14.7826087,0.333333333
CHEMISTRY,PROPERTIES,2009,2009039,27,806,20,3,3.349875931,0.62962963
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2009,2009040,366,991,17,21,36.93239152,-0.148148148
CHEMISTRY,PROPERTIES,2009,2009041,612,860,23,1,71.1627907,0.814814815
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2009,2009042,12,145,20,15,8.275862069,0.185185185
CHEMISTRY,PROPERTIES,2009,2009043,512,942,18,11,54.35244161,0.259259259
CHEMISTRY,CHEMICAL BONDING,2009,2009044,63,643,22,13,9.797822706,0.333333333
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2009,2009045,665,930,22,6,71.50537634,0.592592593
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2009,2009046,340,855,23,12,39.76608187,0.407407407
CHEMISTRY,CHEMICAL KINETICS,2009,2009047,41,291,25,9,14.08934708,0.592592593
CHEMISTRY,ELECTROCHEMISTRY,2009,2009048,346,463,19,5,74.7300216,0.518518519
CHEMISTRY,SOLID STATE,2009,2009049,449,694,24,8,64.69740634,0.592592593
CHEMISTRY,COLLIGATIVE PEROPERTIES,2009,2009050,474,748,26,16,63.36898396,0.37037037
CHEMISTRY,COLLIGATIVE PEROPERTIES,2009,2009051,37,467,23,4,7.922912206,0.703703704
CHEMISTRY,SURFACE CHEMISTRY,2009,2009052,21,34,10,15,61.76470588,-0.185185185
CHEMISTRY,TRANSITION ELEMENTS AND,2009,2009053,292,608,19,5,48.02631579,0.518518519
CHEMISTRY,COORDINATION CHEMISTRY,2009,2009054,339,632,26,16,53.63924051,0.37037037
CHEMISTRY,TRANSITION ELEMENTS AND,2009,2009055,594,959,27,15,61.93952033,0.444444444
CHEMISTRY,COORDINATION CHEMISTRY,2009,2009056,247,868,14,12,28.4562212,0.074074074
CHEMISTRY,TRANSITION ELEMENTS AND,2009,2009057,362,601,11,11,60.23294509,0
CHEMISTRY,COORDINATION CHEMISTRY,2009,2009058,134,548,17,13,24.45255474,0.148148148
CHEMISTRY,TRANSITION ELEMENTS AND,2009,2009059,187,369,15,20,50.67750678,-0.185185185
CHEMISTRY,COORDINATION CHEMISTRY,2009,2009060,43,119,12,7,36.13445378,0.185185185
CHEMISTRY,ALKYL HALIDES,2009,2009061,281,901,23,7,31.18756937,0.592592593
CHEMISTRY,ALDEHYDES AND KETONES,2009,2009062,773,803,18,2,96.26400996,0.592592593
CHEMISTRY,AROMATIC COMPOUND,2009,2009063,303,691,21,12,43.84949349,0.333333333
CHEMISTRY,CARBOXYLIC ACID & THEIR DERIVATIVES,2009,2009064,403,439,26,11,91.79954442,0.555555556
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2009,2009065,117,251,22,1,46.61354582,0.777777778
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2009,2009066,199,871,10,3,22.84730195,0.259259259
CHEMISTRY,STEREO CHEMISTRY,2009,2009067,338,396,11,1,85.35353535,0.37037037
CHEMISTRY,STEREO CHEMISTRY,2009,2009068,629,759,22,9,82.87220026,0.481481481
MATHEMATICS,STRAIGHT LINE,2009,2009069,208,259,11,3,80.30888031,0.296296296
MATHEMATICS,CIRCLE,2009,2009070,513,836,22,9,61.36363636,0.481481481
MATHEMATICS,CIRCLE,2009,2009071,53,582,19,5,9.10652921,0.518518519
MATHEMATICS,ELLIPSE,2009,2009072,41,750,25,6,5.466666667,0.703703704
MATHEMATICS,COMPLEX NUMBER,2009,2009073,355,713,26,4,49.78962132,0.814814815
MATHEMATICS,BINOMIAL THEOREM,2009,2009074,167,199,27,4,83.91959799,0.851851852
MATHEMATICS,SEQUENCE & SERIES,2009,2009075,94,247,24,21,38.05668016,0.111111111
MATHEMATICS,PERMUTION & COMBINATION,2009,2009076,129,580,25,19,22.24137931,0.222222222
MATHEMATICS,QUADRATIC EQUATION,2009,2009077,601,820,21,12,73.29268293,0.333333333
MATHEMATICS,MATRIES & DETERMINANTS,2009,2009078,457,707,17,5,64.63932107,0.444444444
MATHEMATICS,MATRIES & DETERMINANTS,2009,2009079,266,638,27,2,41.69278997,0.925925926
MATHEMATICS,PROBABILITY,2009,2009080,185,434,10,14,42.62672811,-0.148148148
MATHEMATICS,PROBABILITY,2009,2009081,214,781,20,7,27.40076825,0.481481481
MATHEMATICS,MATHEMATICAL REASONING,2009,2009082,318,372,22,19,85.48387097,0.111111111
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2009,2009083,9,39,20,18,23.07692308,0.074074074
MATHEMATICS,SETS & RELATION,2009,2009084,393,823,18,14,47.75212637,0.148148148
MATHEMATICS,FUNCTIONS,2009,2009085,83,107,24,2,77.57009346,0.814814815
MATHEMATICS,FUNCTIONS,2009,2009086,76,138,15,10,55.07246377,0.185185185
MATHEMATICS,CONTINUITY & DERIVABILITY,2009,2009087,225,299,27,9,75.25083612,0.666666667
MATHEMATICS,DIFFERENTIATION (MOD),2009,2009088,66,267,16,3,24.71910112,0.481481481
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2009,2009089,462,815,26,20,56.68711656,0.222222222
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2009,2009090,104,237,14,9,43.88185654,0.185185185
MATHEMATICS,DEFINITE INTEGRATION,2009,2009091,85,475,13,2,17.89473684,0.407407407
MATHEMATICS,AREA UNDER CURVE,2009,2009092,209,331,12,20,63.14199396,-0.296296296
MATHEMATICS,DIFFERENTIAL EQUATION,2009,2009093,74,126,27,5,58.73015873,0.814814815
MATHEMATICS,STATISTICS,2009,2009094,8,275,24,17,2.909090909,0.259259259
MATHEMATICS,STATISTICS,2009,2009095,177,408,25,20,43.38235294,0.185185185
MATHEMATICS,VECTOR,2009,2009096,54,360,18,8,15,0.37037037
MATHEMATICS,VECTOR,2009,2009097,85,999,23,16,8.508508509,0.259259259
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2009,2009098,7,263,10,17,2.661596958,-0.259259259
PHYSICS,ELECTROSTATICS,2010,2010001,240,696,27,13,34.48275862,0.518518519
PHYSICS,ELECTROSTATICS,2010,2010002,403,409,12,15,98.53300733,-0.111111111
PHYSICS,ELECTROSTATICS,2010,2010003,242,588,15,9,41.15646259,0.222222222
PHYSICS,CURRENT ELECTRICITY,2010,2010004,322,552,13,0,58.33333333,0.481481481
PHYSICS,CAPACITANCE,2010,2010005,85,803,24,11,10.58530511,0.481481481
PHYSICS,ELECTRO MAGNETIC FIELD,2010,2010006,247,742,16,9,33.2884097,0.259259259
PHYSICS,ELECTRO MAGNETIC INDUCTION,2010,2010007,109,198,13,14,55.05050505,-0.037037037
PHYSICS,ELECTRO MAGNETIC INDUCTION,2010,2010008,63,859,22,20,7.33410943,0.074074074
PHYSICS,ALTERNATING CURRENT,2010,2010009,212,841,21,6,25.20808561,0.555555556
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2010,2010010,41,161,22,15,25.46583851,0.259259259
PHYSICS,WAVE ON A STRING,2010,2010011,170,779,27,10,21.82284981,0.62962963
PHYSICS,GEOMETRICAL OPTICS,2010,2010012,117,482,14,6,24.27385892,0.296296296
PHYSICS,GEOMETRICAL OPTICS,2010,2010013,42,262,13,5,16.03053435,0.296296296
PHYSICS,GEOMETRICAL OPTICS,2010,2010014,593,749,10,0,79.17222964,0.37037037
PHYSICS,ERROR IN MEASUREMENT,2010,2010015,750,817,26,15,91.79926561,0.407407407
PHYSICS,PROJECTILE MOTION,2010,2010016,176,689,27,10,25.54426705,0.62962963
PHYSICS,NEWTON'S LAWS OF MOTION,2010,2010017,3,21,20,5,14.28571429,0.555555556
PHYSICS,"WORK, POWER & ENERGY",2010,2010018,204,364,14,22,56.04395604,-0.296296296
PHYSICS,CIRCULAR MOTION,2010,2010019,5,116,27,12,4.310344828,0.555555556
PHYSICS,CIRCULAR MOTION,2010,2010020,332,804,26,20,41.29353234,0.222222222
PHYSICS,CENTRE OF MASS,2010,2010021,113,131,24,10,86.25954198,0.518518519
PHYSICS,CENTRE OF MASS,2010,2010022,444,487,13,1,91.17043121,0.444444444
PHYSICS,RIGID BODY DYNAMICS,2010,2010023,361,386,27,19,93.52331606,0.296296296
PHYSICS,FLUID MECHANICS & PROPERTIES OF MATTER,2010,2010024,8,236,20,21,3.389830508,-0.037037037
PHYSICS,MODERN PHYSICS,2010,2010025,273,799,14,22,34.16770964,-0.296296296
PHYSICS,MODERN PHYSICS,2010,2010026,391,620,27,12,63.06451613,0.555555556
PHYSICS,MODERN PHYSICS,2010,2010027,214,997,10,10,21.46439318,0
PHYSICS,MODERN PHYSICS,2010,2010028,517,542,19,7,95.38745387,0.444444444
PHYSICS,MODERN PHYSICS,2010,2010029,305,381,22,17,80.05249344,0.185185185
PHYSICS,SEMICONDUCTORS,2010,2010030,729,949,25,13,76.81770285,0.444444444
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2010,2010031,346,747,27,8,46.31860776,0.703703704
CHEMISTRY,ATOMIC STRUCTURE,2010,2010032,609,913,26,11,66.70317634,0.555555556
CHEMISTRY,ATOMIC STRUCTURE,2010,2010033,489,795,15,18,61.50943396,-0.111111111
CHEMISTRY,GASEOUS STATE,2010,2010034,69,389,12,4,17.7377892,0.296296296
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2010,2010035,6,52,27,10,11.53846154,0.62962963
CHEMISTRY,CHEMICAL EQUILIBRIUM,2010,2010036,132,189,12,3,69.84126984,0.333333333
CHEMISTRY,CHEMICAL EQUILIBRIUM,2010,2010037,74,137,20,11,54.01459854,0.333333333
CHEMISTRY,IONIC EQUILIBRIUM,2010,2010038,24,787,19,12,3.049555273,0.259259259
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2010,2010039,103,480,21,21,21.45833333,0
CHEMISTRY,PROPERTIES,2010,2010040,793,823,23,12,96.35479951,0.407407407
CHEMISTRY,PERIODIC TABLE & PERIODICITY IN,2010,2010041,73,271,22,4,26.93726937,0.666666667
CHEMISTRY,PROPERTIES,2010,2010042,35,62,18,0,56.4516129,0.666666667
CHEMISTRY,CHEMICAL BONDING,2010,2010043,32,423,12,18,7.56501182,-0.222222222
CHEMISTRY,CHEMICAL BONDING,2010,2010044,73,481,12,17,15.17671518,-0.185185185
CHEMISTRY,CHEMICAL BONDING,2010,2010045,179,211,14,8,84.83412322,0.222222222
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2010,2010046,77,467,21,10,16.4882227,0.407407407
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-I  (GOC),2010,2010047,15,93,22,1,16.12903226,0.777777778
CHEMISTRY,CHEMICAL KINETICS,2010,2010048,216,362,15,12,59.66850829,0.111111111
CHEMISTRY,ELECTROCHEMISTRY,2010,2010049,41,240,10,18,17.08333333,-0.296296296
CHEMISTRY,SOLID STATE,2010,2010050,211,409,13,8,51.58924205,0.185185185
CHEMISTRY,TRANSITION ELEMENTS AND,2010,2010051,397,791,10,20,50.18963338,-0.37037037
CHEMISTRY,COORDINATION CHEMISTRY,2010,2010052,642,722,19,9,88.91966759,0.37037037
CHEMISTRY,TRANSITION ELEMENTS AND,2010,2010053,44,120,17,0,36.66666667,0.62962963
CHEMISTRY,COORDINATION CHEMISTRY,2010,2010054,43,87,10,8,49.42528736,0.074074074
CHEMISTRY,TRANSITION ELEMENTS AND,2010,2010055,756,797,15,18,94.85570891,-0.111111111
CHEMISTRY,COORDINATION CHEMISTRY,2010,2010056,27,193,19,16,13.98963731,0.111111111
CHEMISTRY,QUALITATIVE ANALYSIS,2010,2010057,206,991,24,7,20.78708375,0.62962963
CHEMISTRY,QUALITATIVE ANALYSIS,2010,2010058,160,185,20,5,86.48648649,0.555555556
CHEMISTRY,QUALITATIVE ANALYSIS,2010,2010059,99,963,22,8,10.28037383,0.518518519
CHEMISTRY,ALDEHYDES AND KETONES,2010,2010060,389,439,10,9,88.61047836,0.037037037
CHEMISTRY,ALDEHYDES AND KETONES,2010,2010061,646,649,24,19,99.53775039,0.185185185
CHEMISTRY,AROMATIC COMPOUND,2010,2010062,721,733,15,22,98.36289222,-0.259259259
CHEMISTRY,AMINES,2010,2010063,146,204,10,5,71.56862745,0.185185185
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2010,2010064,94,609,25,7,15.43513957,0.666666667
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2010,2010065,85,171,21,4,49.70760234,0.62962963
MATHEMATICS,STRAIGHT LINE,2010,2010066,430,442,14,11,97.28506787,0.111111111
MATHEMATICS,CIRCLE,2010,2010067,466,983,10,13,47.40590031,-0.111111111
MATHEMATICS,PARABOLA,2010,2010068,49,774,17,12,6.330749354,0.185185185
MATHEMATICS,COMPLEX NUMBER,2010,2010069,30,65,13,17,46.15384615,-0.148148148
MATHEMATICS,COMPLEX NUMBER,2010,2010070,17,138,18,18,12.31884058,0
MATHEMATICS,BINOMIAL THEOREM,2010,2010071,438,684,11,8,64.03508772,0.111111111
MATHEMATICS,SEQUENCE & SERIES,2010,2010072,487,620,21,10,78.5483871,0.407407407
MATHEMATICS,PERMUTION & COMBINATION,2010,2010073,735,822,24,14,89.41605839,0.37037037
MATHEMATICS,MATRIES & DETERMINANTS,2010,2010074,404,610,16,15,66.2295082,0.037037037
MATHEMATICS,MATRIES & DETERMINANTS,2010,2010075,11,282,19,0,3.90070922,0.703703704
MATHEMATICS,MATRIES & DETERMINANTS,2010,2010076,465,539,22,20,86.27087199,0.074074074
MATHEMATICS,PROBABILITY,2010,2010077,47,124,11,4,37.90322581,0.259259259
MATHEMATICS,PROBABILITY,2010,2010078,25,356,14,4,7.02247191,0.37037037
MATHEMATICS,MATHEMATICAL REASONING,2010,2010079,582,588,11,2,98.97959184,0.333333333
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2010,2010080,607,832,24,21,72.95673077,0.111111111
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2010,2010081,175,402,14,16,43.53233831,-0.074074074
MATHEMATICS,SETS & RELATION,2010,2010082,9,310,24,15,2.903225806,0.333333333
MATHEMATICS,LIMIT OF FUNCTION,2010,2010083,826,889,12,10,92.91338583,0.074074074
MATHEMATICS,DIFFERENTIATION (MOD),2010,2010084,185,736,17,18,25.13586957,-0.037037037
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2010,2010085,478,966,17,7,49.48240166,0.37037037
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2010,2010086,248,476,20,13,52.10084034,0.259259259
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2010,2010087,171,229,11,7,74.67248908,0.148148148
MATHEMATICS,DEFINITE INTEGRATION,2010,2010088,129,706,21,15,18.27195467,0.222222222
MATHEMATICS,AREA UNDER CURVE,2010,2010089,23,253,24,2,9.090909091,0.814814815
MATHEMATICS,DIFFERENTIAL EQUATION,2010,2010090,386,687,16,1,56.18631732,0.555555556
MATHEMATICS,STATISTICS,2010,2010091,437,847,24,10,51.59386068,0.518518519
MATHEMATICS,VECTOR,2010,2010092,474,700,23,7,67.71428571,0.592592593
MATHEMATICS,VECTOR,2010,2010093,230,285,27,22,80.70175439,0.185185185
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2010,2010094,91,346,18,10,26.30057803,0.296296296
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2010,2010095,19,451,10,1,4.21286031,0.333333333
PHYSICS,ELECTROSTATICS,2011,2011001,19,879,25,17,2.161547213,0.296296296
PHYSICS,ELECTROSTATICS,2011,2011002,305,797,25,3,38.2685069,0.814814815
PHYSICS,CURRENT ELECTRICITY,2011,2011003,87,257,12,8,33.85214008,0.148148148
PHYSICS,CAPACITANCE,2011,2011004,304,452,15,3,67.25663717,0.444444444
PHYSICS,ELECTRO MAGNETIC FIELD,2011,2011005,269,353,18,21,76.20396601,-0.111111111
PHYSICS,ELECTRO MAGNETIC INDUCTION,2011,2011006,46,617,12,21,7.455429498,-0.333333333
PHYSICS,ELECTRO MAGNETIC INDUCTION,2011,2011007,14,49,23,4,28.57142857,0.703703704
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2011,2011008,52,109,25,15,47.70642202,0.37037037
PHYSICS,KTG & THERMODYNAMICS,2011,2011009,121,258,27,14,46.89922481,0.481481481
PHYSICS,KTG & THERMODYNAMICS,2011,2011010,58,389,23,1,14.91002571,0.814814815
PHYSICS,KTG & THERMODYNAMICS,2011,2011011,184,854,14,19,21.54566745,-0.185185185
PHYSICS,SIMPLE HARMONIC MOTION,2011,2011012,103,340,13,19,30.29411765,-0.222222222
PHYSICS,SIMPLE HARMONIC MOTION,2011,2011013,269,628,14,0,42.8343949,0.518518519
PHYSICS,SOUND WAVES,2011,2011014,206,489,23,7,42.12678937,0.592592593
PHYSICS,GEOMETRICAL OPTICS,2011,2011015,39,71,18,18,54.92957746,0
PHYSICS,GEOMETRICAL OPTICS,2011,2011016,506,805,17,9,62.85714286,0.296296296
PHYSICS,WAVE OPTICS,2011,2011017,218,434,26,11,50.23041475,0.555555556
PHYSICS,ERROR IN MEASUREMENT,2011,2011018,116,976,22,18,11.8852459,0.148148148
PHYSICS,RECTILINEAR MOTION & VECTORS,2011,2011019,23,284,22,18,8.098591549,0.148148148
PHYSICS,PROJECTILE MOTION,2011,2011020,16,663,10,19,2.413273002,-0.333333333
PHYSICS,RIGID BODY DYNAMICS,2011,2011021,10,38,10,6,26.31578947,0.148148148
PHYSICS,RIGID BODY DYNAMICS,2011,2011022,274,382,22,20,71.72774869,0.074074074
PHYSICS,RIGID BODY DYNAMICS,2011,2011023,86,113,18,17,76.10619469,0.037037037
PHYSICS,GRAVITATION,2011,2011024,321,650,13,0,49.38461538,0.481481481
PHYSICS,FLUID MECHANICS & PROPERTIES OF MATTER,2011,2011025,2,60,21,16,3.333333333,0.185185185
PHYSICS,FLUID MECHANICS & PROPERTIES OF MATTER,2011,2011026,618,647,10,13,95.51777434,-0.111111111
PHYSICS,MODERN PHYSICS,2011,2011027,238,463,18,14,51.40388769,0.148148148
PHYSICS,MODERN PHYSICS,2011,2011028,53,882,14,21,6.009070295,-0.259259259
PHYSICS,MODERN PHYSICS,2011,2011029,29,87,10,15,33.33333333,-0.185185185
PHYSICS,ELECTROMAGNETIC WAVES & COMMUNICATION,2011,2011030,280,361,17,16,77.56232687,0.037037037
CHEMISTRY,"STOICHIOMETRY (MOLE1, 2)",2011,2011031,138,311,19,14,44.37299035,0.185185185
CHEMISTRY,ATOMIC STRUCTURE,2011,2011032,159,268,13,1,59.32835821,0.444444444
CHEMISTRY,GASEOUS STATE,2011,2011033,6,26,23,6,23.07692308,0.62962963
CHEMISTRY,THERMODYNAMICS & THERMOCHEMISTRY,2011,2011034,21,51,21,10,41.17647059,0.407407407
CHEMISTRY,CHEMICAL EQUILIBRIUM,2011,2011035,74,139,27,14,53.23741007,0.481481481
CHEMISTRY,CHEMICAL BONDING,2011,2011036,64,88,21,21,72.72727273,0
CHEMISTRY,CHEMICAL BONDING,2011,2011037,281,345,12,17,81.44927536,-0.185185185
CHEMISTRY,CHEMICAL BONDING,2011,2011038,109,213,18,14,51.17370892,0.148148148
CHEMISTRY,P-BLOCK,2011,2011039,31,237,24,4,13.08016878,0.740740741
CHEMISTRY,P-BLOCK,2011,2011040,43,454,13,16,9.471365639,-0.111111111
CHEMISTRY,P-BLOCK,2011,2011041,21,377,26,18,5.570291777,0.296296296
CHEMISTRY,S-BLOCK,2011,2011042,45,240,14,10,18.75,0.148148148
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-II,2011,2011043,223,342,25,3,65.20467836,0.814814815
CHEMISTRY,GENERAL ORGANIC CHEMISTRY-II,2011,2011044,46,49,25,6,93.87755102,0.703703704
CHEMISTRY,CHEMICAL KINETICS,2011,2011045,49,87,21,8,56.32183908,0.481481481
CHEMISTRY,ELECTROCHEMISTRY,2011,2011046,269,640,23,0,42.03125,0.851851852
CHEMISTRY,SOLID STATE,2011,2011047,87,741,13,10,11.74089069,0.111111111
CHEMISTRY,COLLIGATIVE PEROPERTIES,2011,2011048,57,792,23,3,7.196969697,0.740740741
CHEMISTRY,COLLIGATIVE PEROPERTIES,2011,2011049,496,740,27,18,67.02702703,0.333333333
CHEMISTRY,TRANSITION ELEMENTS AND,2011,2011050,661,859,26,0,76.94994179,0.962962963
CHEMISTRY,COORDINATION CHEMISTRY,2011,2011051,11,91,17,5,12.08791209,0.444444444
CHEMISTRY,TRANSITION ELEMENTS AND,2011,2011052,71,77,27,2,92.20779221,0.925925926
CHEMISTRY,COORDINATION CHEMISTRY,2011,2011053,7,448,26,15,1.5625,0.407407407
CHEMISTRY,D-BLOCK & F-BOLCK,2011,2011054,145,286,10,13,50.6993007,-0.111111111
CHEMISTRY,D-BLOCK & F-BOLCK,2011,2011055,200,690,12,22,28.98550725,-0.37037037
CHEMISTRY,PRACTICAL ORGANIC CHEMISTRY (POC),2011,2011056,42,435,13,6,9.655172414,0.259259259
CHEMISTRY,PRACTICAL ORGANIC CHEMISTRY (POC),2011,2011057,441,531,24,0,83.05084746,0.888888889
CHEMISTRY,HYDROCARBONS,2011,2011058,616,843,13,6,73.07236062,0.259259259
CHEMISTRY,ALDEHYDES AND KETONES,2011,2011059,50,920,12,2,5.434782609,0.37037037
CHEMISTRY,AROMATIC COMPOUND,2011,2011060,334,461,18,15,72.45119306,0.111111111
CHEMISTRY,CARBOXYLIC ACID & THEIR DERIVATIVES,2011,2011061,324,329,20,1,98.48024316,0.703703704
CHEMISTRY,"CARBOHYDRATES, AMINO ACIDS & POLYMERS",2011,2011062,248,315,21,19,78.73015873,0.074074074
MATHEMATICS,STRAIGHT LINE,2011,2011063,337,578,25,18,58.30449827,0.259259259
MATHEMATICS,CIRCLE,2011,2011064,75,136,15,11,55.14705882,0.148148148
MATHEMATICS,ELLIPSE,2011,2011065,89,506,18,8,17.58893281,0.37037037
MATHEMATICS,COMPLEX NUMBER,2011,2011066,28,36,12,2,77.77777778,0.37037037
MATHEMATICS,COMPLEX NUMBER,2011,2011067,117,480,17,6,24.375,0.407407407
MATHEMATICS,BINOMIAL THEOREM,2011,2011068,886,972,23,14,91.15226337,0.333333333
MATHEMATICS,SEQUENCE & SERIES,2011,2011069,588,776,14,15,75.77319588,-0.037037037
MATHEMATICS,PERMUTION & COMBINATION,2011,2011070,264,564,22,6,46.80851064,0.592592593
MATHEMATICS,MATRIES & DETERMINANTS,2011,2011071,24,80,22,11,30,0.407407407
MATHEMATICS,MATRIES & DETERMINANTS,2011,2011072,30,257,23,21,11.67315175,0.074074074
MATHEMATICS,PROBABILITY,2011,2011073,126,419,12,2,30.07159905,0.37037037
MATHEMATICS,PROBABILITY,2011,2011074,7,13,22,21,53.84615385,0.037037037
MATHEMATICS,MATHEMATICAL REASONING,2011,2011075,357,389,27,5,91.77377892,0.814814815
MATHEMATICS,TRIGO. RATIO & IDENTITIES,2011,2011076,394,407,12,14,96.80589681,-0.074074074
MATHEMATICS,SETS & RELATION,2011,2011077,565,823,17,1,68.65127582,0.592592593
MATHEMATICS,FUNCTIONS,2011,2011078,133,297,20,10,44.78114478,0.37037037
MATHEMATICS,LIMIT OF FUNCTION,2011,2011079,396,723,27,0,54.77178423,1
MATHEMATICS,CONTINUITY & DERIVABILITY,2011,2011080,82,168,10,6,48.80952381,0.148148148
MATHEMATICS,DIFFERENTIATION (MOD),2011,2011081,57,744,27,5,7.661290323,0.814814815
MATHEMATICS,APPLICATION OF DERIVATIVES (AOD),2011,2011082,179,350,13,20,51.14285714,-0.259259259
MATHEMATICS,DEFINITE INTEGRATION,2011,2011083,125,397,13,12,31.4861461,0.037037037
MATHEMATICS,DEFINITE INTEGRATION,2011,2011084,87,690,12,22,12.60869565,-0.37037037
MATHEMATICS,AREA UNDER CURVE,2011,2011085,9,748,27,9,1.203208556,0.666666667
MATHEMATICS,DIFFERENTIAL EQUATION,2011,2011086,569,687,26,15,82.82387191,0.407407407
MATHEMATICS,DIFFERENTIAL EQUATION,2011,2011087,567,658,19,0,86.17021277,0.703703704
MATHEMATICS,STATISTICS,2011,2011088,510,897,23,4,56.85618729,0.703703704
MATHEMATICS,VECTOR,2011,2011089,220,432,18,11,50.92592593,0.259259259
MATHEMATICS,VECTOR,2011,2011090,60,66,24,8,90.90909091,0.592592593
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2011,2011091,25,189,15,15,13.22751323,0
MATHEMATICS,CO-ORDINATE GEOMETRY (3-D),2011,2011092,222,279,18,1,79.56989247,0.62962963
PHYSICS,ELECTROSTATICS,2012,2012001,352,928,23,22,37.93103448,0.037037037
PHYSICS,ELECTROSTATICS,2012,2012002,234,517,26,12,45.26112186,0.518518519
PHYSICS,CURRENT ELECTRICITY,2012,2012003,343,954,24,5,35.95387841,0.703703704
PHYSICS,CAPACITANCE,2012,2012004,39,153,10,7,25.49019608,0.111111111
PHYSICS,ELECTRO MAGNETIC FIELD,2012,2012005,259,656,22,18,39.48170732,0.148148148
PHYSICS,ELECTRO MAGNETIC FIELD,2012,2012006,737,979,26,17,75.28089888,0.333333333
PHYSICS,ELECTRO MAGNETIC INDUCTION,2012,2012007,689,960,21,0,71.77083333,0.777777778
PHYSICS,CALORIMETRY & THERMAL EXPANSION,2012,2012008,164,370,23,17,44.32432432,0.222222222
PHYSICS,KTG & THERMODYNAMICS,2012,2012009,144,257,19,17,56.0311284,0.074074074
PHYSICS,KTG & THERMODYNAMICS,2012,2012010,171,218,25,12,78.44036697,0.481481481
PHYSICS,HEAT TRANSFER,2012,2012011,54,160,26,5,33.75,0.777777778
PHYSICS,SIMPLE HARMONIC MOTION,2012,2012012,166,554,24,4,29.96389892,0.740740741
PHYSICS,SIMPLE HARMONIC MOTION,2012,2012013,51,965,25,11,5.284974093,0.518518519
PHYSICS,WAVE ON A STRING,2012,2012014,184,698,27,11,26.36103152,0.592592593
PHYSICS,GEOMETRICAL OPTICS,2012,2012015,208,581,25,7,35.80034423,0.666666667
PHYSICS,GEOMETRICAL OPTICS,2012,2012016,35,72,21,7,48.61111111,0.518518519
PHYSICS,WAVE OPTICS,2012,2012017,346,870,11,0,39.77011494,0.407407407
PHYSICS,ERROR IN MEASUREMENT,2012,2012018,48,369,13,22,13.00813008,-0.333333333
PHYSICS,PROJECTILE MOTION,2012,2012019,485,870,18,2,55.74712644,0.592592593
PHYSICS,"WORK, POWER & ENERGY",2012,2012020,698,822,16,18,84.91484185,-0.074074074
PHYSICS,CIRCULAR MOTION,2012,2012021,401,522,17,19,76.81992337,-0.074074074
PHYSICS,GRAVITATION,2012,2012022,89,214,22,9,41.58878505,0.481481481
